City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
1213,Beringovskiy,63.05,179.32,48.13,79,46,10.09,RU,scattered clouds
1214,Chuy,-33.7,-53.46,49.06,87,0,7.29,UY,clear sky
1215,Faanui,-16.48,-151.75,77.61,79,0,10.04,PF,light rain
1216,Amapa,1.0,-52.0,71.56,98,13,1.16,BR,light rain
1217,Fortuna,40.6,-124.16,62.6,77,1,3.15,US,clear sky
1218,Baghdad,33.34,44.4,80.6,39,0,13.87,IQ,clear sky
1219,Kalmunai,7.42,81.82,81.82,69,99,6.96,LK,overcast clouds
1220,Butaritari,3.07,172.79,83.32,75,99,14.99,KI,overcast clouds
1221,Kapaa,22.08,-159.32,82.4,74,40,13.87,US,scattered clouds
1222,Upernavik,72.79,-56.15,34.32,87,99,8.46,GL,overcast clouds
1223,Kaeo,-35.1,173.78,57.0,3,59,5.99,NZ,light rain
1224,Progreso,21.28,-89.67,82.4,83,40,8.05,MX,scattered clouds
1225,Hobart,-42.88,147.33,72.0,42,100,16.11,AU,overcast clouds
1226,Ushuaia,-54.8,-68.3,35.6,89,40,10.29,AR,scattered clouds
1227,Narsaq,60.92,-46.05,44.6,87,98,3.36,GL,overcast clouds
1228,Tukrah,32.53,20.58,73.06,75,0,9.55,LY,clear sky
1229,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1230,Pontianak,-0.03,109.33,82.69,70,99,4.25,ID,overcast clouds
1231,Kaitangata,-46.28,169.85,57.99,47,61,10.0,NZ,broken clouds
1232,Chokurdakh,70.63,147.92,53.82,42,2,9.31,RU,clear sky
1233,Nyahururu,0.04,36.37,54.95,94,92,1.7,KE,light rain
1234,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1235,Faanui,-16.48,-151.75,77.61,79,0,10.04,PF,light rain
1236,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1237,Severo-Kurilsk,50.68,156.12,58.26,85,89,6.69,RU,overcast clouds
1238,Kapaa,22.08,-159.32,82.4,74,40,13.87,US,scattered clouds
1239,Hobart,-42.88,147.33,72.0,42,100,16.11,AU,overcast clouds
1240,Bengkulu,-3.8,102.27,84.87,69,4,10.16,ID,clear sky
1241,Mataura,-46.19,168.86,56.73,54,26,3.38,NZ,scattered clouds
1242,Victoria,22.29,114.16,88.0,74,67,8.01,HK,broken clouds
1243,Biak,-0.91,122.88,81.43,77,99,8.9,ID,moderate rain
1244,Ushuaia,-54.8,-68.3,35.6,89,40,10.29,AR,scattered clouds
1245,Ancud,-41.87,-73.82,41.0,93,8,5.01,CL,clear sky
1246,Lazarev,52.23,141.51,59.99,91,72,11.63,RU,broken clouds
1247,Yellowknife,62.46,-114.35,44.01,80,40,5.82,CA,scattered clouds
1248,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1249,Jamestown,42.1,-79.24,64.99,72,40,9.17,US,scattered clouds
1250,Mahebourg,-20.41,57.7,70.0,93,100,5.99,MU,moderate rain
1251,Hithadhoo,-0.6,73.08,81.86,76,100,9.86,MV,overcast clouds
1252,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1253,Dingle,11.0,122.67,88.0,68,98,4.83,PH,overcast clouds
1254,Busselton,-33.65,115.33,60.01,62,13,8.99,AU,light rain
1255,Jamestown,42.1,-79.24,64.99,72,40,9.17,US,scattered clouds
1256,Kadaya,50.93,119.29,65.43,64,0,5.44,RU,clear sky
1257,Barrow,71.29,-156.79,37.4,93,75,5.82,US,fog
1258,Warangal,18.0,79.58,83.43,80,81,9.35,IN,broken clouds
1259,Bethel,41.37,-73.41,66.2,82,1,4.61,US,clear sky
1260,Beyneu,45.32,55.2,66.36,36,67,19.37,KZ,broken clouds
1261,Victoria,22.29,114.16,88.0,74,67,8.01,HK,broken clouds
1262,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1263,Hithadhoo,-0.6,73.08,81.86,76,100,9.86,MV,overcast clouds
1264,Moerai,-22.43,-151.33,69.75,84,100,12.62,PF,light rain
1265,Yellowknife,62.46,-114.35,44.01,80,40,5.82,CA,scattered clouds
1266,Butaritari,3.07,172.79,83.32,75,99,14.99,KI,overcast clouds
1267,Busselton,-33.65,115.33,60.01,62,13,8.99,AU,light rain
1268,Barrow,71.29,-156.79,37.4,93,75,5.82,US,fog
1269,Ushuaia,-54.8,-68.3,35.6,89,40,10.29,AR,scattered clouds
1270,Atuona,-9.8,-139.03,78.66,77,19,18.61,PF,light rain
1271,Gazanjyk,39.24,55.52,76.1,17,0,26.46,TM,clear sky
1272,Hobart,-42.88,147.33,72.0,42,100,16.11,AU,overcast clouds
1273,Xinzhi,36.5,111.7,89.11,24,0,4.81,CN,clear sky
1274,Qaqortoq,60.72,-46.03,44.6,87,100,3.36,GL,overcast clouds
1275,Provideniya,64.38,-173.3,44.6,65,75,26.84,RU,broken clouds
1276,Nabire,-3.37,135.48,83.61,79,70,2.01,ID,moderate rain
1277,Yenagoa,4.92,6.26,73.92,91,80,3.67,NG,broken clouds
1278,Kodinsk,58.69,99.18,61.32,48,29,6.46,RU,scattered clouds
1279,Qaanaaq,77.48,-69.36,20.59,81,0,5.37,GL,clear sky
1280,Paamiut,61.99,-49.67,41.49,90,51,19.86,GL,broken clouds
1281,Ushuaia,-54.8,-68.3,35.6,89,40,10.29,AR,scattered clouds
1282,Airai,-8.93,125.41,74.61,52,47,7.05,TL,scattered clouds
1283,Teya,60.38,92.63,55.02,55,81,4.94,RU,broken clouds
1284,Qaanaaq,77.48,-69.36,20.59,81,0,5.37,GL,clear sky
1285,Lavrentiya,65.58,-171.0,43.38,70,99,28.12,RU,overcast clouds
1286,Bredasdorp,-34.53,20.04,44.6,93,0,2.24,ZA,clear sky
1287,Marang,5.21,103.21,87.8,66,20,3.36,MY,few clouds
1288,Komsomolskiy,40.43,71.72,68.0,20,0,2.24,UZ,clear sky
1289,San-Pedro,4.75,-6.64,75.13,91,95,8.68,CI,light rain
1290,Torbay,47.67,-52.73,57.0,76,75,12.75,CA,broken clouds
1291,Hermanus,-34.42,19.23,52.23,84,4,7.61,ZA,clear sky
1292,Bud,39.45,-86.18,71.01,77,8,13.58,US,clear sky
1293,Hermanus,-34.42,19.23,52.23,84,4,7.61,ZA,clear sky
1294,Camacha,33.08,-16.33,69.8,83,20,3.36,PT,few clouds
1295,Galyugayevskaya,43.7,44.93,68.0,72,100,11.18,RU,light rain
1296,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1297,Tuktoyaktuk,69.45,-133.04,44.6,70,5,10.29,CA,clear sky
1298,Esna,25.29,32.55,87.8,45,0,4.7,EG,clear sky
1299,Ushuaia,-54.8,-68.3,35.6,89,40,10.29,AR,scattered clouds
1300,Nadvoitsy,63.87,34.32,50.2,91,1,7.65,RU,clear sky
1301,Sitka,57.05,-135.33,57.2,82,90,4.7,US,overcast clouds
1302,Victoria,22.29,114.16,88.0,74,67,8.01,HK,broken clouds
1303,Bethel,41.37,-73.41,66.2,82,1,4.61,US,clear sky
1304,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1305,Busselton,-33.65,115.33,60.01,62,13,8.99,AU,light rain
1306,Barrow,71.29,-156.79,37.4,93,75,5.82,US,fog
1307,Atuona,-9.8,-139.03,78.66,77,19,18.61,PF,light rain
1308,Kodiak,57.79,-152.41,59.0,87,90,4.7,US,overcast clouds
1309,Bethel,41.37,-73.41,66.2,82,1,4.61,US,clear sky
1310,Castro,-24.79,-50.01,57.52,85,0,4.09,BR,clear sky
1311,Honiara,-9.43,159.95,89.6,66,40,14.99,SB,scattered clouds
1312,Hermanus,-34.42,19.23,52.23,84,4,7.61,ZA,clear sky
1313,Nikolayevsk-Na-Amure,53.14,140.73,62.46,87,100,2.91,RU,overcast clouds
1314,Bethel,41.37,-73.41,66.2,82,1,4.61,US,clear sky
1315,Vaini,-21.2,-175.2,75.2,64,75,12.75,TO,broken clouds
1316,Khatanga,71.97,102.5,52.9,55,0,4.72,RU,clear sky
1317,Upernavik,72.79,-56.15,34.32,87,99,8.46,GL,overcast clouds
1318,Fortuna,40.6,-124.16,62.6,77,1,3.15,US,clear sky
1319,Hermanus,-34.42,19.23,52.23,84,4,7.61,ZA,clear sky
1320,Kapaa,22.08,-159.32,82.4,74,40,13.87,US,scattered clouds
1321,Bethel,41.37,-73.41,66.2,82,1,4.61,US,clear sky
1322,Lagoa,39.05,-27.98,68.05,77,97,22.73,PT,overcast clouds
1323,Bluff,-46.6,168.33,52.68,76,17,12.44,NZ,few clouds
1324,Penzance,50.12,-5.54,55.0,100,61,4.7,GB,broken clouds
1325,Acapulco,16.86,-99.89,80.51,79,95,3.47,MX,overcast clouds
1326,Yellowknife,62.46,-114.35,44.01,80,40,5.82,CA,scattered clouds
1327,Ciamis,-7.33,108.35,83.14,63,81,5.95,ID,light rain
1328,Bluff,-46.6,168.33,52.68,76,17,12.44,NZ,few clouds
1329,Busselton,-33.65,115.33,60.01,62,13,8.99,AU,light rain
1330,Saint-Philippe,-21.36,55.77,69.8,68,67,8.05,RE,broken clouds
1331,Dolores,-36.31,-57.68,37.35,90,0,4.76,AR,clear sky
1332,Nanortalik,60.14,-45.24,44.44,94,100,4.59,GL,overcast clouds
1333,Albany,42.6,-73.97,60.01,71,7,3.11,US,clear sky
1334,Kabompo,-13.59,24.2,51.19,57,0,5.7,ZM,clear sky
1335,Jamestown,42.1,-79.24,64.99,72,40,9.17,US,scattered clouds
1336,Mopti,14.67,-4.0,75.2,94,4,6.38,ML,clear sky
1337,Iqaluit,63.75,-68.51,39.2,80,40,6.93,CA,scattered clouds
1338,Kapaa,22.08,-159.32,82.4,74,40,13.87,US,scattered clouds
1339,Katsuura,35.13,140.3,91.99,66,75,20.8,JP,broken clouds
1340,Kodiak,57.79,-152.41,59.0,87,90,4.7,US,overcast clouds
1341,Lagoa,39.05,-27.98,68.05,77,97,22.73,PT,overcast clouds
1342,Hofn,64.25,-15.21,51.66,82,3,10.16,IS,clear sky
1343,Meghri,38.9,46.24,80.87,33,64,2.01,AM,broken clouds
1344,Albany,42.6,-73.97,60.01,71,7,3.11,US,clear sky
1345,Saint-Augustin,51.23,-58.65,51.33,80,0,8.32,CA,clear sky
1346,Mataura,-46.19,168.86,56.73,54,26,3.38,NZ,scattered clouds
1347,Kodiak,57.79,-152.41,59.0,87,90,4.7,US,overcast clouds
1348,Ushuaia,-54.8,-68.3,35.6,89,40,10.29,AR,scattered clouds
1349,Yumen,40.28,97.2,81.95,18,32,20.07,CN,scattered clouds
1350,Bredasdorp,-34.53,20.04,44.6,93,0,2.24,ZA,clear sky
1351,Castro,-24.79,-50.01,57.52,85,0,4.09,BR,clear sky
1352,Katsuura,35.13,140.3,91.99,66,75,20.8,JP,broken clouds
1353,Bambanglipuro,-7.95,110.28,83.98,63,85,13.96,ID,overcast clouds
1354,Helong,42.54,129.0,58.15,90,100,5.84,CN,moderate rain
1355,Albany,42.6,-73.97,60.01,71,7,3.11,US,clear sky
1356,Bluff,-46.6,168.33,52.68,76,17,12.44,NZ,few clouds
1357,Gusau,12.16,6.66,71.69,91,92,3.2,NG,overcast clouds
1358,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1359,Margate,51.38,1.39,61.0,79,40,5.97,GB,scattered clouds
1360,Estelle,29.85,-90.11,82.99,100,1,2.95,US,clear sky
1361,Barahona,18.21,-71.1,80.46,77,100,4.21,DO,overcast clouds
1362,Baykit,61.67,96.37,58.66,49,64,1.7,RU,broken clouds
1363,Vaini,-21.2,-175.2,75.2,64,75,12.75,TO,broken clouds
1364,Ushuaia,-54.8,-68.3,35.6,89,40,10.29,AR,scattered clouds
1365,Bluff,-46.6,168.33,52.68,76,17,12.44,NZ,few clouds
1366,Digras,20.12,77.72,83.64,74,94,2.95,IN,light rain
1367,Mataura,-46.19,168.86,56.73,54,26,3.38,NZ,scattered clouds
1368,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1369,Dikson,73.51,80.55,42.67,77,92,23.15,RU,overcast clouds
1370,Namibe,-15.2,12.15,67.62,88,72,0.96,AO,broken clouds
1371,Vasilsursk,56.13,46.01,55.42,77,30,4.61,RU,scattered clouds
1372,Albany,42.6,-73.97,60.01,71,7,3.11,US,clear sky
1373,Busselton,-33.65,115.33,60.01,62,13,8.99,AU,light rain
1374,Bambanglipuro,-7.95,110.28,83.98,63,85,13.96,ID,overcast clouds
1375,Bengkulu,-3.8,102.27,84.87,69,4,10.16,ID,clear sky
1376,Iqaluit,63.75,-68.51,39.2,80,40,6.93,CA,scattered clouds
1377,Bethel,41.37,-73.41,66.2,82,1,4.61,US,clear sky
1378,Busselton,-33.65,115.33,60.01,62,13,8.99,AU,light rain
1379,Bethel,41.37,-73.41,66.2,82,1,4.61,US,clear sky
1380,Marystown,47.17,-55.15,59.0,100,32,8.75,CA,scattered clouds
1381,Ixtapa,20.7,-105.2,80.01,100,90,3.36,MX,light rain
1382,Hobart,-42.88,147.33,72.0,42,100,16.11,AU,overcast clouds
1383,Lebu,-37.62,-73.65,48.16,88,3,7.85,CL,clear sky
1384,Hirara,24.8,125.28,86.0,62,75,4.7,JP,broken clouds
1385,Jamestown,42.1,-79.24,64.99,72,40,9.17,US,scattered clouds
1386,Cidreira,-30.18,-50.21,57.31,88,100,15.93,BR,light rain
1387,Mataura,-46.19,168.86,56.73,54,26,3.38,NZ,scattered clouds
1388,Atuona,-9.8,-139.03,78.66,77,19,18.61,PF,light rain
1389,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1390,Hermanus,-34.42,19.23,52.23,84,4,7.61,ZA,clear sky
1391,Chuy,-33.7,-53.46,49.06,87,0,7.29,UY,clear sky
1392,Tabou,4.42,-7.35,76.1,87,99,8.52,CI,overcast clouds
1393,Ushuaia,-54.8,-68.3,35.6,89,40,10.29,AR,scattered clouds
1394,Dikson,73.51,80.55,42.67,77,92,23.15,RU,overcast clouds
1395,Busselton,-33.65,115.33,60.01,62,13,8.99,AU,light rain
1396,Barrow,71.29,-156.79,37.4,93,75,5.82,US,fog
1397,Chokurdakh,70.63,147.92,53.82,42,2,9.31,RU,clear sky
1398,Hobart,-42.88,147.33,72.0,42,100,16.11,AU,overcast clouds
1399,Pisz,53.63,21.81,41.0,100,84,2.24,PL,broken clouds
1400,Jamestown,42.1,-79.24,64.99,72,40,9.17,US,scattered clouds
1401,Busselton,-33.65,115.33,60.01,62,13,8.99,AU,light rain
1402,Sur,22.57,59.53,88.27,50,8,2.3,OM,clear sky
1403,Saldanha,-33.01,17.94,50.0,81,0,2.24,ZA,clear sky
1404,Wasilla,61.58,-149.44,60.8,43,90,4.7,US,light rain
1405,Modra,48.33,17.31,59.0,87,90,8.05,SK,light rain
1406,Airai,-8.93,125.41,74.61,52,47,7.05,TL,scattered clouds
1407,Busselton,-33.65,115.33,60.01,62,13,8.99,AU,light rain
1408,Ambon,-3.7,128.18,81.0,94,40,4.7,ID,light rain
1409,Bredasdorp,-34.53,20.04,44.6,93,0,2.24,ZA,clear sky
1410,Troitsko-Pechorsk,62.71,56.2,55.8,82,76,3.6,RU,broken clouds
1411,Atuona,-9.8,-139.03,78.66,77,19,18.61,PF,light rain
1412,Hobart,-42.88,147.33,72.0,42,100,16.11,AU,overcast clouds
1413,Nkayi,-4.18,13.29,70.2,87,46,1.7,CG,scattered clouds
1414,Daru,-9.08,143.21,80.19,82,83,19.37,PG,light rain
1415,Kapaa,22.08,-159.32,82.4,74,40,13.87,US,scattered clouds
1416,Dikson,73.51,80.55,42.67,77,92,23.15,RU,overcast clouds
1417,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1418,Prieska,-29.66,22.75,53.19,74,0,5.06,ZA,clear sky
1419,Bengkulu,-3.8,102.27,84.87,69,4,10.16,ID,clear sky
1420,Raudeberg,61.99,5.14,50.0,93,100,21.9,NO,light rain
1421,Nikolskoye,59.7,30.79,54.0,81,50,2.24,RU,scattered clouds
1422,Kapaa,22.08,-159.32,82.4,74,40,13.87,US,scattered clouds
1423,Yaan,7.38,8.57,71.08,98,94,4.74,NG,overcast clouds
1424,Upernavik,72.79,-56.15,34.32,87,99,8.46,GL,overcast clouds
1425,Lebu,-37.62,-73.65,48.16,88,3,7.85,CL,clear sky
1426,Wattegama,6.8,81.48,82.4,83,40,10.29,LK,scattered clouds
1427,Bengkulu,-3.8,102.27,84.87,69,4,10.16,ID,clear sky
1428,Jamestown,42.1,-79.24,64.99,72,40,9.17,US,scattered clouds
1429,Aspindza,41.57,43.25,63.63,72,69,2.53,GE,light rain
1430,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1431,Atuona,-9.8,-139.03,78.66,77,19,18.61,PF,light rain
1432,Puro,12.48,123.38,87.44,68,100,4.56,PH,light rain
1433,Keflavik,64.0,-22.56,48.2,100,90,24.16,IS,light intensity drizzle rain
1434,Airai,-8.93,125.41,74.61,52,47,7.05,TL,scattered clouds
1435,Kawalu,-7.38,108.21,81.95,63,76,5.88,ID,light rain
1436,Bluff,-46.6,168.33,52.68,76,17,12.44,NZ,few clouds
1437,Nome,64.5,-165.41,53.6,54,90,23.04,US,overcast clouds
1438,Vaini,-21.2,-175.2,75.2,64,75,12.75,TO,broken clouds
1439,Rodez,44.5,2.58,51.8,71,46,4.7,FR,scattered clouds
1440,Ust-Nera,64.57,143.2,54.57,47,86,4.32,RU,light rain
1441,Xichang,27.9,102.26,75.67,52,54,1.99,CN,broken clouds
1442,Khromtau,50.25,58.43,59.34,46,51,4.54,KZ,broken clouds
1443,Hobyo,5.35,48.53,77.22,77,18,20.33,SO,few clouds
1444,Severo-Kurilsk,50.68,156.12,58.26,85,89,6.69,RU,overcast clouds
1445,Trincomalee,8.57,81.23,83.23,70,95,15.93,LK,overcast clouds
1446,Springbok,-29.66,17.89,51.24,53,0,6.64,ZA,clear sky
1447,Severo-Kurilsk,50.68,156.12,58.26,85,89,6.69,RU,overcast clouds
1448,Barrow,71.29,-156.79,37.4,93,75,5.82,US,fog
1449,Vaini,-21.2,-175.2,75.2,64,75,12.75,TO,broken clouds
1450,Ust-Omchug,61.15,149.63,51.31,65,96,2.42,RU,overcast clouds
1451,Upington,-28.45,21.26,48.2,41,0,3.36,ZA,clear sky
1452,Tura,25.52,90.22,79.2,90,97,5.75,IN,light rain
1453,Dingle,11.0,122.67,88.0,68,98,4.83,PH,overcast clouds
1454,Atuona,-9.8,-139.03,78.66,77,19,18.61,PF,light rain
1455,Bowen,-20.02,148.23,78.8,57,6,18.34,AU,clear sky
1456,Busselton,-33.65,115.33,60.01,62,13,8.99,AU,light rain
1457,Carutapera,-1.2,-46.02,76.62,83,0,6.29,BR,clear sky
1458,Veraval,20.9,70.37,84.61,80,2,11.14,IN,clear sky
1459,Kloulklubed,7.04,134.26,89.6,66,75,8.05,PW,broken clouds
1460,Camana,-16.62,-72.71,58.77,78,87,8.95,PE,overcast clouds
1461,Kavieng,-2.57,150.8,85.41,70,2,12.12,PG,clear sky
1462,Songjianghe,42.19,127.48,57.81,95,100,11.79,CN,heavy intensity rain
1463,Lagoa,39.05,-27.98,68.05,77,97,22.73,PT,overcast clouds
1464,Vardo,70.37,31.11,50.0,87,40,11.41,NO,scattered clouds
1465,Yellowknife,62.46,-114.35,44.01,80,40,5.82,CA,scattered clouds
1466,Barrow,71.29,-156.79,37.4,93,75,5.82,US,fog
1467,Albany,42.6,-73.97,60.01,71,7,3.11,US,clear sky
1468,Weihai,37.5,122.11,79.0,81,100,20.83,CN,overcast clouds
1469,Saskylakh,71.92,114.08,52.05,55,33,9.78,RU,scattered clouds
1470,Dasoguz,41.84,59.97,59.0,33,0,13.87,TM,clear sky
1471,Jumla,29.27,82.18,72.16,48,0,3.91,NP,clear sky
1472,Maniitsoq,65.42,-52.9,40.21,72,0,27.11,GL,clear sky
1473,Nemuro,43.32,145.57,78.8,83,75,9.17,JP,broken clouds
1474,Castro,-24.79,-50.01,57.52,85,0,4.09,BR,clear sky
1475,Udachnyy,66.42,112.4,35.6,100,90,6.71,RU,fog
1476,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1477,Mahebourg,-20.41,57.7,70.0,93,100,5.99,MU,moderate rain
1478,Georgetown,5.41,100.34,87.8,70,20,4.7,MY,few clouds
1479,Provost,52.35,-110.27,47.82,73,99,8.32,CA,overcast clouds
1480,Albany,42.6,-73.97,60.01,71,7,3.11,US,clear sky
1481,Bathsheba,13.22,-59.52,82.4,74,40,16.11,BB,scattered clouds
1482,Peterhead,57.51,-1.8,51.8,81,100,8.05,GB,overcast clouds
1483,Nuuk,64.18,-51.72,39.2,86,34,12.75,GL,scattered clouds
1484,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1485,Hilo,19.73,-155.09,82.4,61,90,8.05,US,overcast clouds
1486,Navirai,-23.07,-54.19,72.25,50,13,1.21,BR,few clouds
1487,Coihaique,-45.58,-72.07,35.6,93,20,4.7,CL,few clouds
1488,Alofi,-19.06,-169.92,75.2,53,75,16.11,NU,broken clouds
1489,Barrow,71.29,-156.79,37.4,93,75,5.82,US,fog
1490,Butaritari,3.07,172.79,83.32,75,99,14.99,KI,overcast clouds
1491,Riyadh,24.69,46.72,82.4,26,0,3.36,SA,clear sky
1492,Yulara,-25.24,130.99,95.0,8,0,18.34,AU,clear sky
1493,Lavrentiya,65.58,-171.0,43.38,70,99,28.12,RU,overcast clouds
1494,Hilo,19.73,-155.09,82.4,61,90,8.05,US,overcast clouds
1495,Vaini,-21.2,-175.2,75.2,64,75,12.75,TO,broken clouds
1496,Touros,-5.2,-35.46,71.6,83,54,4.7,BR,broken clouds
1497,Vaini,-21.2,-175.2,75.2,64,75,12.75,TO,broken clouds
1498,Arlit,18.74,7.39,89.53,37,0,6.53,NE,clear sky
1499,Butaritari,3.07,172.79,83.32,75,99,14.99,KI,overcast clouds
1500,Hermanus,-34.42,19.23,52.23,84,4,7.61,ZA,clear sky
1501,Tiksi,71.69,128.87,46.24,78,90,4.74,RU,overcast clouds
1502,Mataura,-46.19,168.86,56.73,54,26,3.38,NZ,scattered clouds
1503,Longyearbyen,78.22,15.64,39.2,86,75,8.05,SJ,broken clouds
1504,Dalbandin,28.89,64.41,84.97,14,0,9.24,PK,clear sky
1505,Lebu,-37.62,-73.65,48.16,88,3,7.85,CL,clear sky
1506,Bembereke,10.23,2.66,69.06,100,100,4.05,BJ,light rain
1507,Hobart,-42.88,147.33,72.0,42,100,16.11,AU,overcast clouds
1508,Kodinsk,58.69,99.18,61.32,48,29,6.46,RU,scattered clouds
1509,Kahului,20.89,-156.47,84.2,54,40,19.46,US,scattered clouds
1510,Pevek,69.7,170.31,45.68,69,27,14.58,RU,scattered clouds
1511,Batticaloa,7.71,81.69,80.28,71,91,6.98,LK,overcast clouds
1512,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1513,Mugumu,-1.85,34.7,63.5,78,73,2.73,TZ,light rain
1514,Atuona,-9.8,-139.03,78.66,77,19,18.61,PF,light rain
